gene_id	transcript_id(s)	T1_R1	T1_R10	T1_R2	T1_R3	T1_R4	T1_R5	T1_R6	T1_R7	T1_R8	T1_R9
ENSOARG00020017193	ENSOART00020026430	0.00	0.00	3.00	0.00	1.00	0.00	0.00	3.00	0.00	0.00
ENSOARG00020017194	ENSOART00020027344,ENSOART00020027376,ENSOART00020027427,ENSOART00020027462	1.00	10.00	0.00	0.00	0.00	4.00	22.00	0.00	3.00	4.00
ENSOARG00020017195	ENSOART00020026431	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017196	ENSOART00020026440	198.00	312.00	210.00	173.00	213.00	274.00	528.00	230.00	216.00	598.00
ENSOARG00020017197	ENSOART00020026439	2187.00	2005.00	1977.00	1687.00	1549.00	2240.00	1145.00	1504.00	3287.00	512.00
ENSOARG00020017198	ENSOART00020026791,ENSOART00020026828	0.00	0.00	99.00	23.00	49.00	76.00	17.00	163.00	0.00	0.00
ENSOARG00020017199	ENSOART00020026458	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017200	ENSOART00020026449	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017201	ENSOART00020026467	270.72	674.29	251.78	563.98	1205.34	1028.83	1107.68	566.74	377.46	722.88
ENSOARG00020017202	ENSOART00020026443	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017203	ENSOART00020026469	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017204	ENSOART00020027149	12.00	4.00	63.00	34.00	84.00	81.00	12.00	65.00	18.00	5.00
ENSOARG00020017205	ENSOART00020026499	484.00	520.00	267.00	236.00	344.00	501.00	1592.00	317.00	739.00	991.00
ENSOARG00020017206	ENSOART00020026480	201.00	387.00	102.00	170.00	298.00	201.00	358.00	345.00	606.00	539.00
ENSOARG00020017207	ENSOART00020026487	223.00	112.00	215.00	196.00	264.00	340.00	62.00	303.00	275.00	63.00
ENSOARG00020017208	ENSOART00020026450	12.00	5.67	1.00	1.00	1.00	2.00	2.00	3.00	10.00	1.00
ENSOARG00020017209	ENSOART00020026492,ENSOART00020026684,ENSOART00020026855,ENSOART00020027034	4427.00	4853.00	3737.00	3213.00	3488.00	5236.00	5148.00	4122.00	6294.00	4047.00
ENSOARG00020017210	ENSOART00020026514	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017211	ENSOART00020026476	1635.00	2419.00	2177.00	1876.00	2491.00	3027.00	2487.00	2735.00	2457.00	2611.00
ENSOARG00020017212	ENSOART00020026555	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017213	ENSOART00020026463	332.00	251.00	362.00	434.00	368.00	481.00	212.00	462.00	531.00	72.00
ENSOARG00020017214	ENSOART00020027910	0.00	12.00	27.00	1.00	56.00	25.00	2.00	19.00	11.00	2.00
ENSOARG00020017215	ENSOART00020026629,ENSOART00020026674	1216.00	1793.00	2092.00	1453.00	1462.00	2170.00	1888.00	1377.00	1909.00	1368.00
ENSOARG00020017216	ENSOART00020026489	491.00	379.00	542.00	420.00	708.00	866.00	428.00	514.00	475.00	667.00
ENSOARG00020017217	ENSOART00020026486	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017218	ENSOART00020026488	1074.00	2622.00	313.00	799.00	4522.00	1604.00	1233.00	2972.00	2031.00	2469.00
ENSOARG00020017219	ENSOART00020026709	2.00	2.00	6978.00	1620.00	3765.00	6112.00	1.00	1591.00	5.00	0.00
ENSOARG00020017220	ENSOART00020026711	922.00	601.00	489.00	674.00	534.00	793.00	347.00	622.00	1226.00	302.00
ENSOARG00020017221	ENSOART00020026661,ENSOART00020026754,ENSOART00020026845	1825.00	2491.00	1227.00	1395.00	1044.00	1495.00	1125.00	929.00	2274.00	784.00
ENSOARG00020017222	ENSOART00020026752	1174.00	1438.00	620.00	777.00	1164.00	724.00	509.00	1710.00	1874.00	903.00
ENSOARG00020017223	ENSOART00020026619	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00
ENSOARG00020017224	ENSOART00020026478	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017225	ENSOART00020026567	79.00	409.00	12.00	11.00	5.00	9.00	152.00	13.00	239.00	77.00
ENSOARG00020017226	ENSOART00020026484	270.00	272.00	173.00	111.00	121.00	169.00	111.00	267.00	321.00	29.00
ENSOARG00020017227	ENSOART00020026485	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017228	ENSOART00020026608,ENSOART00020026827,ENSOART00020027019	4841.00	5736.00	3958.00	5911.00	7368.00	8230.00	1762.00	5091.00	6638.00	3657.00
ENSOARG00020017229	ENSOART00020026659,ENSOART00020026723,ENSOART00020026772	4627.00	3104.00	9131.00	5226.00	5482.00	10643.00	2536.00	6018.00	6690.00	3044.00
ENSOARG00020017230	ENSOART00020026624	405.00	396.00	454.00	397.00	448.00	669.00	658.00	481.00	430.00	714.00
ENSOARG00020017231	ENSOART00020027936,ENSOART00020028114	466.00	153.00	547.00	566.00	1506.00	790.00	50.00	846.00	464.00	15.00
ENSOARG00020017232	ENSOART00020027119,ENSOART00020027329,ENSOART00020027407,ENSOART00020027461	8760.00	8746.00	10007.00	9152.00	10427.00	12082.00	4599.00	9335.00	12493.00	3605.00
ENSOARG00020017233	ENSOART00020027086,ENSOART00020027403	2362.00	1689.00	3185.00	2401.00	3151.00	4103.00	1102.00	2980.00	2582.00	798.00
ENSOARG00020017234	ENSOART00020026552	367.00	72.00	505.00	417.00	190.00	448.00	49.00	262.00	398.00	48.00
ENSOARG00020017235	ENSOART00020027570,ENSOART00020027655,ENSOART00020027686	0.00	7.00	2.00	4.00	2835.00	28.00	0.00	15.00	0.00	0.00
ENSOARG00020017236	ENSOART00020026558,ENSOART00020026678,ENSOART00020026776,ENSOART00020026873,ENSOART00020026962,ENSOART00020027037,ENSOART00020027107	346.00	429.00	829.00	538.00	679.00	766.00	301.00	678.00	576.00	243.00
ENSOARG00020017237	ENSOART00020026507	5.00	15.00	4.00	5.00	19.00	10.00	19.00	41.00	39.00	74.00
ENSOARG00020017238	ENSOART00020026500	0.00	0.00	1.00	1.00	1.00	4.00	0.00	0.00	0.00	0.00
ENSOARG00020017239	ENSOART00020026508	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017240	ENSOART00020026503	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017241	ENSOART00020026571	17.19	9.06	29.44	70.55	19.56	94.71	0.00	21.32	0.00	0.00
ENSOARG00020017242	ENSOART00020026530	204.00	505.00	27.00	20.00	44.00	19.00	281.00	38.00	281.00	294.00
ENSOARG00020017243	ENSOART00020026577	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017244	ENSOART00020026573	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017245	ENSOART00020026584	72.00	86.00	89.00	71.00	79.00	125.00	388.00	65.00	160.00	201.00
ENSOARG00020017246	ENSOART00020026517	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017247	ENSOART00020026564	3918.00	722.00	6915.00	3820.00	3461.00	5341.00	413.00	4174.00	5883.00	2438.00
ENSOARG00020017248	ENSOART00020026518	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017249	ENSOART00020026523	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017250	ENSOART00020026562	153.00	163.00	160.00	201.00	207.00	277.00	69.00	275.00	223.00	90.00
ENSOARG00020017251	ENSOART00020026520	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017252	ENSOART00020026535	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017253	ENSOART00020026519	0.00	0.00	3.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00
ENSOARG00020017254	ENSOART00020026521	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017255	ENSOART00020026547,ENSOART00020026640,ENSOART00020026666,ENSOART00020026718,ENSOART00020026773,ENSOART00020026832,ENSOART00020026897,ENSOART00020026964	2144.00	981.00	3884.00	2984.00	2951.00	3500.00	290.00	2939.00	3154.00	139.00
ENSOARG00020017256	ENSOART00020026574	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017257	ENSOART00020026554	14.00	98.00	14.00	65.00	46.00	18.00	58.00	54.00	17.00	2.00
ENSOARG00020017258	ENSOART00020026528	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017259	ENSOART00020026546	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017260	ENSOART00020026545	87.00	170.00	29.00	38.00	66.00	46.00	164.00	62.00	170.00	145.00
ENSOARG00020017261	ENSOART00020026634	390.00	384.00	328.00	294.00	345.00	404.00	119.00	369.00	545.00	140.00
ENSOARG00020017262	ENSOART00020026589,ENSOART00020026982,ENSOART00020027132,ENSOART00020027262	33.00	108.00	33.00	77.00	139.00	54.00	1.00	31.00	67.00	14.00
ENSOARG00020017263	ENSOART00020026569	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017264	ENSOART00020026543	0.00	3.00	3.00	3.00	2.00	8.00	1.00	2.00	1.00	8.00
ENSOARG00020017265	ENSOART00020026568,ENSOART00020026588	1466.00	612.00	946.00	1058.00	782.00	1148.00	434.00	874.00	1437.00	212.00
ENSOARG00020017266	ENSOART00020026553	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017267	ENSOART00020026940,ENSOART00020027089,ENSOART00020027147	0.00	0.00	0.00	860.00	28.00	0.00	0.00	677.00	0.00	0.00
ENSOARG00020017268	ENSOART00020029810,ENSOART00020029891,ENSOART00020029993	7.00	2.00	11.00	21.00	19.00	29.00	4.00	38.00	1.00	2.00
ENSOARG00020017269	ENSOART00020026537	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017270	ENSOART00020026759	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017271	ENSOART00020026637,ENSOART00020026657	4905.00	6064.00	4653.00	3314.00	3579.00	6670.00	8566.00	2978.00	6984.00	7027.00
ENSOARG00020017272	ENSOART00020026536	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017273	ENSOART00020026590	750.00	347.00	82.00	111.00	93.00	80.00	40.00	100.00	728.00	38.00
ENSOARG00020017274	ENSOART00020026544	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017275	ENSOART00020026597,ENSOART00020026615,ENSOART00020026632,ENSOART00020026641	64.00	143.00	379.00	129.00	349.00	409.00	271.00	345.00	133.00	213.00
ENSOARG00020017276	ENSOART00020026563	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020017277	ENSOART00020026595	1115.00	984.00	1401.00	1149.00	1257.00	1559.00	558.00	1353.00	1872.00	437.00
